date,date,symbol,signal,entry_price,stop_loss,take_profit,position_size
2025-06-10 19:10:00,2025-06-10 19:10:00,SPY,1,,,,0.05
2025-06-10 19:15:00,2025-06-10 19:15:00,SPY,1,,,,0.05
2025-06-10 19:20:00,2025-06-10 19:20:00,SPY,1,,,,0.05
2025-06-11 17:00:00,2025-06-11 17:00:00,SPY,1,,,,0.05
2025-06-11 17:05:00,2025-06-11 17:05:00,SPY,1,,,,0.05
2025-06-11 17:20:00,2025-06-11 17:20:00,SPY,1,,,,0.05
2025-06-11 17:25:00,2025-06-11 17:25:00,SPY,1,,,,0.05
2025-06-12 14:15:00,2025-06-12 14:15:00,SPY,1,,,,0.05
2025-06-12 14:20:00,2025-06-12 14:20:00,SPY,1,,,,0.05
2025-06-12 14:25:00,2025-06-12 14:25:00,SPY,1,,,,0.05
2025-06-12 14:30:00,2025-06-12 14:30:00,SPY,1,,,,0.05
2025-06-12 17:40:00,2025-06-12 17:40:00,SPY,1,,,,0.05
2025-06-13 15:10:00,2025-06-13 15:10:00,SPY,1,,,,0.05
2025-06-13 15:15:00,2025-06-13 15:15:00,SPY,1,,,,0.05
2025-06-13 15:20:00,2025-06-13 15:20:00,SPY,1,,,,0.05
2025-06-13 15:25:00,2025-06-13 15:25:00,SPY,1,,,,0.05
2025-06-13 15:30:00,2025-06-13 15:30:00,SPY,1,,,,0.05
2025-06-13 15:35:00,2025-06-13 15:35:00,SPY,1,,,,0.05
2025-06-16 13:30:00,2025-06-16 13:30:00,SPY,1,,,,0.05
2025-06-16 13:35:00,2025-06-16 13:35:00,SPY,1,,,,0.05
2025-06-16 13:40:00,2025-06-16 13:40:00,SPY,1,,,,0.05
2025-06-16 13:45:00,2025-06-16 13:45:00,SPY,1,,,,0.05
2025-06-16 13:50:00,2025-06-16 13:50:00,SPY,1,,,,0.05
2025-06-16 13:55:00,2025-06-16 13:55:00,SPY,1,,,,0.05
2025-06-16 14:30:00,2025-06-16 14:30:00,SPY,1,,,,0.05
2025-06-16 19:55:00,2025-06-16 19:55:00,SPY,1,,,,0.05
2025-06-18 14:25:00,2025-06-18 14:25:00,SPY,1,,,,0.05
2025-06-18 14:30:00,2025-06-18 14:30:00,SPY,1,,,,0.05
2025-06-18 14:35:00,2025-06-18 14:35:00,SPY,1,,,,0.05
2025-06-18 14:40:00,2025-06-18 14:40:00,SPY,1,,,,0.05
2025-06-18 14:45:00,2025-06-18 14:45:00,SPY,1,,,,0.05
2025-06-20 15:45:00,2025-06-20 15:45:00,SPY,1,,,,0.05
2025-06-23 13:35:00,2025-06-23 13:35:00,SPY,1,,,,0.05
2025-06-23 13:40:00,2025-06-23 13:40:00,SPY,1,,,,0.05
2025-06-23 13:45:00,2025-06-23 13:45:00,SPY,1,,,,0.05
2025-06-23 13:50:00,2025-06-23 13:50:00,SPY,1,,,,0.05
2025-06-23 13:55:00,2025-06-23 13:55:00,SPY,1,,,,0.05
2025-06-23 14:00:00,2025-06-23 14:00:00,SPY,1,,,,0.05
2025-06-23 14:05:00,2025-06-23 14:05:00,SPY,1,,,,0.05
2025-06-23 14:10:00,2025-06-23 14:10:00,SPY,1,,,,0.05
2025-06-23 17:15:00,2025-06-23 17:15:00,SPY,1,,,,0.05
2025-06-23 17:20:00,2025-06-23 17:20:00,SPY,1,,,,0.05
2025-06-23 17:25:00,2025-06-23 17:25:00,SPY,1,,,,0.05
2025-06-23 17:30:00,2025-06-23 17:30:00,SPY,1,,,,0.05
2025-06-23 17:35:00,2025-06-23 17:35:00,SPY,1,,,,0.05
2025-06-23 17:40:00,2025-06-23 17:40:00,SPY,1,,,,0.05
2025-06-23 17:45:00,2025-06-23 17:45:00,SPY,1,,,,0.05
2025-06-23 17:50:00,2025-06-23 17:50:00,SPY,1,,,,0.05
2025-06-23 17:55:00,2025-06-23 17:55:00,SPY,1,,,,0.05
2025-06-23 18:00:00,2025-06-23 18:00:00,SPY,1,,,,0.05
2025-06-23 18:05:00,2025-06-23 18:05:00,SPY,1,,,,0.05
2025-06-23 19:50:00,2025-06-23 19:50:00,SPY,1,,,,0.05
2025-06-23 19:55:00,2025-06-23 19:55:00,SPY,1,,,,0.05
2025-06-24 13:30:00,2025-06-24 13:30:00,SPY,1,,,,0.05
2025-06-24 13:35:00,2025-06-24 13:35:00,SPY,1,,,,0.05
2025-06-24 13:40:00,2025-06-24 13:40:00,SPY,1,,,,0.05
2025-06-24 13:45:00,2025-06-24 13:45:00,SPY,1,,,,0.05
2025-06-24 13:50:00,2025-06-24 13:50:00,SPY,1,,,,0.05
2025-06-24 13:55:00,2025-06-24 13:55:00,SPY,1,,,,0.05
2025-06-24 14:00:00,2025-06-24 14:00:00,SPY,1,,,,0.05
2025-06-24 14:05:00,2025-06-24 14:05:00,SPY,1,,,,0.05
2025-06-24 14:10:00,2025-06-24 14:10:00,SPY,1,,,,0.05
2025-06-24 15:40:00,2025-06-24 15:40:00,SPY,1,,,,0.05
2025-06-24 15:45:00,2025-06-24 15:45:00,SPY,1,,,,0.05
2025-06-24 16:35:00,2025-06-24 16:35:00,SPY,1,,,,0.05
2025-06-24 16:40:00,2025-06-24 16:40:00,SPY,1,,,,0.05
2025-06-27 13:30:00,2025-06-27 13:30:00,SPY,1,,,,0.05
2025-06-27 13:35:00,2025-06-27 13:35:00,SPY,1,,,,0.05
2025-06-27 13:40:00,2025-06-27 13:40:00,SPY,1,,,,0.05
2025-06-27 13:45:00,2025-06-27 13:45:00,SPY,1,,,,0.05
2025-06-27 13:50:00,2025-06-27 13:50:00,SPY,1,,,,0.05
2025-06-27 13:55:00,2025-06-27 13:55:00,SPY,1,,,,0.05
2025-06-27 14:00:00,2025-06-27 14:00:00,SPY,1,,,,0.05
2025-06-27 14:05:00,2025-06-27 14:05:00,SPY,1,,,,0.05
2025-06-27 14:10:00,2025-06-27 14:10:00,SPY,1,,,,0.05
2025-06-27 14:15:00,2025-06-27 14:15:00,SPY,1,,,,0.05
2025-06-27 14:20:00,2025-06-27 14:20:00,SPY,1,,,,0.05
2025-06-27 14:25:00,2025-06-27 14:25:00,SPY,1,,,,0.05
2025-06-27 14:30:00,2025-06-27 14:30:00,SPY,1,,,,0.05
2025-06-27 14:35:00,2025-06-27 14:35:00,SPY,1,,,,0.05
2025-06-27 14:40:00,2025-06-27 14:40:00,SPY,1,,,,0.05
2025-06-27 19:35:00,2025-06-27 19:35:00,SPY,1,,,,0.05
2025-06-27 19:40:00,2025-06-27 19:40:00,SPY,1,,,,0.05
2025-06-27 19:45:00,2025-06-27 19:45:00,SPY,1,,,,0.05
2025-06-27 19:50:00,2025-06-27 19:50:00,SPY,1,,,,0.05
2025-06-27 19:55:00,2025-06-27 19:55:00,SPY,1,,,,0.05
2025-06-30 13:30:00,2025-06-30 13:30:00,SPY,1,,,,0.05
2025-06-30 13:35:00,2025-06-30 13:35:00,SPY,1,,,,0.05
2025-06-30 13:40:00,2025-06-30 13:40:00,SPY,1,,,,0.05
2025-06-30 13:45:00,2025-06-30 13:45:00,SPY,1,,,,0.05
2025-06-30 13:50:00,2025-06-30 13:50:00,SPY,1,,,,0.05
2025-06-30 13:55:00,2025-06-30 13:55:00,SPY,1,,,,0.05
2025-06-30 14:00:00,2025-06-30 14:00:00,SPY,1,,,,0.05
2025-06-30 14:05:00,2025-06-30 14:05:00,SPY,1,,,,0.05
2025-06-30 14:10:00,2025-06-30 14:10:00,SPY,1,,,,0.05
2025-06-30 19:00:00,2025-06-30 19:00:00,SPY,1,,,,0.05
2025-06-30 19:10:00,2025-06-30 19:10:00,SPY,1,,,,0.05
2025-06-30 19:15:00,2025-06-30 19:15:00,SPY,1,,,,0.05
2025-06-30 19:20:00,2025-06-30 19:20:00,SPY,1,,,,0.05
2025-06-30 19:25:00,2025-06-30 19:25:00,SPY,1,,,,0.05
2025-07-02 14:15:00,2025-07-02 14:15:00,SPY,1,,,,0.05
2025-07-02 14:20:00,2025-07-02 14:20:00,SPY,1,,,,0.05
2025-07-02 14:25:00,2025-07-02 14:25:00,SPY,1,,,,0.05
2025-07-02 14:30:00,2025-07-02 14:30:00,SPY,1,,,,0.05
2025-07-02 18:40:00,2025-07-02 18:40:00,SPY,1,,,,0.05
2025-07-02 18:55:00,2025-07-02 18:55:00,SPY,1,,,,0.05
2025-07-02 19:00:00,2025-07-02 19:00:00,SPY,1,,,,0.05
2025-07-02 19:05:00,2025-07-02 19:05:00,SPY,1,,,,0.05
2025-07-02 19:10:00,2025-07-02 19:10:00,SPY,1,,,,0.05
2025-07-03 13:50:00,2025-07-03 13:50:00,SPY,1,,,,0.05
2025-07-03 13:55:00,2025-07-03 13:55:00,SPY,1,,,,0.05
2025-07-03 14:10:00,2025-07-03 14:10:00,SPY,1,,,,0.05
2025-07-03 14:15:00,2025-07-03 14:15:00,SPY,1,,,,0.05
2025-07-03 14:20:00,2025-07-03 14:20:00,SPY,1,,,,0.05
2025-07-03 14:25:00,2025-07-03 14:25:00,SPY,1,,,,0.05
2025-07-08 16:10:00,2025-07-08 16:10:00,SPY,1,,,,0.05
2025-07-08 16:20:00,2025-07-08 16:20:00,SPY,1,,,,0.05
2025-07-08 16:25:00,2025-07-08 16:25:00,SPY,1,,,,0.05
2025-07-08 18:15:00,2025-07-08 18:15:00,SPY,1,,,,0.05
2025-07-09 13:30:00,2025-07-09 13:30:00,SPY,1,,,,0.05
2025-07-09 13:35:00,2025-07-09 13:35:00,SPY,1,,,,0.05
2025-07-09 13:40:00,2025-07-09 13:40:00,SPY,1,,,,0.05
2025-07-09 13:45:00,2025-07-09 13:45:00,SPY,1,,,,0.05
2025-07-09 13:50:00,2025-07-09 13:50:00,SPY,1,,,,0.05
2025-07-09 13:55:00,2025-07-09 13:55:00,SPY,1,,,,0.05
2025-07-10 17:15:00,2025-07-10 17:15:00,SPY,1,,,,0.05
2025-07-11 14:20:00,2025-07-11 14:20:00,SPY,1,,,,0.05
2025-07-11 14:25:00,2025-07-11 14:25:00,SPY,1,,,,0.05
2025-07-11 14:30:00,2025-07-11 14:30:00,SPY,1,,,,0.05
2025-07-11 16:50:00,2025-07-11 16:50:00,SPY,1,,,,0.05
2025-07-14 15:10:00,2025-07-14 15:10:00,SPY,1,,,,0.05
2025-07-14 15:15:00,2025-07-14 15:15:00,SPY,1,,,,0.05
2025-07-14 15:20:00,2025-07-14 15:20:00,SPY,1,,,,0.05
2025-07-14 15:25:00,2025-07-14 15:25:00,SPY,1,,,,0.05
2025-07-14 17:10:00,2025-07-14 17:10:00,SPY,1,,,,0.05
2025-07-14 17:15:00,2025-07-14 17:15:00,SPY,1,,,,0.05
2025-07-14 17:20:00,2025-07-14 17:20:00,SPY,1,,,,0.05
2025-07-14 17:25:00,2025-07-14 17:25:00,SPY,1,,,,0.05
2025-07-15 13:30:00,2025-07-15 13:30:00,SPY,1,,,,0.05
2025-07-15 13:35:00,2025-07-15 13:35:00,SPY,1,,,,0.05
2025-07-15 17:50:00,2025-07-15 17:50:00,SPY,1,,,,0.05
2025-07-15 17:55:00,2025-07-15 17:55:00,SPY,1,,,,0.05
2025-07-15 18:00:00,2025-07-15 18:00:00,SPY,1,,,,0.05
2025-07-15 18:05:00,2025-07-15 18:05:00,SPY,1,,,,0.05
2025-07-15 18:10:00,2025-07-15 18:10:00,SPY,1,,,,0.05
2025-07-17 15:05:00,2025-07-17 15:05:00,SPY,1,,,,0.05
2025-07-17 15:20:00,2025-07-17 15:20:00,SPY,1,,,,0.05
2025-07-17 15:25:00,2025-07-17 15:25:00,SPY,1,,,,0.05
2025-07-17 15:30:00,2025-07-17 15:30:00,SPY,1,,,,0.05
2025-07-17 15:35:00,2025-07-17 15:35:00,SPY,1,,,,0.05
2025-07-17 15:40:00,2025-07-17 15:40:00,SPY,1,,,,0.05
2025-07-17 15:45:00,2025-07-17 15:45:00,SPY,1,,,,0.05
2025-07-17 15:50:00,2025-07-17 15:50:00,SPY,1,,,,0.05
2025-07-17 15:55:00,2025-07-17 15:55:00,SPY,1,,,,0.05
2025-07-17 16:00:00,2025-07-17 16:00:00,SPY,1,,,,0.05
2025-07-17 16:05:00,2025-07-17 16:05:00,SPY,1,,,,0.05
2025-07-17 17:35:00,2025-07-17 17:35:00,SPY,1,,,,0.05
2025-07-17 17:40:00,2025-07-17 17:40:00,SPY,1,,,,0.05
2025-07-17 17:45:00,2025-07-17 17:45:00,SPY,1,,,,0.05
2025-07-17 17:50:00,2025-07-17 17:50:00,SPY,1,,,,0.05
2025-07-17 17:55:00,2025-07-17 17:55:00,SPY,1,,,,0.05
2025-07-17 18:00:00,2025-07-17 18:00:00,SPY,1,,,,0.05
2025-07-17 18:05:00,2025-07-17 18:05:00,SPY,1,,,,0.05
2025-07-21 17:05:00,2025-07-21 17:05:00,SPY,1,,,,0.05
2025-07-21 17:10:00,2025-07-21 17:10:00,SPY,1,,,,0.05
2025-07-21 17:25:00,2025-07-21 17:25:00,SPY,1,,,,0.05
2025-07-22 14:35:00,2025-07-22 14:35:00,SPY,1,,,,0.05
2025-07-22 15:05:00,2025-07-22 15:05:00,SPY,1,,,,0.05
2025-07-22 17:10:00,2025-07-22 17:10:00,SPY,1,,,,0.05
2025-07-22 17:15:00,2025-07-22 17:15:00,SPY,1,,,,0.05
2025-07-23 18:40:00,2025-07-23 18:40:00,SPY,1,,,,0.05
2025-07-24 17:10:00,2025-07-24 17:10:00,SPY,1,,,,0.05
2025-07-24 17:15:00,2025-07-24 17:15:00,SPY,1,,,,0.05
2025-07-24 17:20:00,2025-07-24 17:20:00,SPY,1,,,,0.05
2025-07-25 16:20:00,2025-07-25 16:20:00,SPY,1,,,,0.05
2025-07-25 16:25:00,2025-07-25 16:25:00,SPY,1,,,,0.05
2025-07-25 16:30:00,2025-07-25 16:30:00,SPY,1,,,,0.05
2025-07-25 16:35:00,2025-07-25 16:35:00,SPY,1,,,,0.05
2025-07-25 16:40:00,2025-07-25 16:40:00,SPY,1,,,,0.05
2025-07-25 16:45:00,2025-07-25 16:45:00,SPY,1,,,,0.05
2025-07-25 16:50:00,2025-07-25 16:50:00,SPY,1,,,,0.05
2025-07-25 16:55:00,2025-07-25 16:55:00,SPY,1,,,,0.05
2025-07-25 17:00:00,2025-07-25 17:00:00,SPY,1,,,,0.05
2025-07-25 17:05:00,2025-07-25 17:05:00,SPY,1,,,,0.05
